Type,Model,Parameters,Accuracy,Precision,Fit Time,Predict Time
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.001, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.4689702012055353,0.3429430421820202,8.054422855377197,0.005969047546386719
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.001, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.28830970370999237,0.3082671023574914,9.604731321334839,0.011519432067871094
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.5330673232023092,0.3023913437820378,0.9671144485473633,0.00700068473815918
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.47262076576958995,0.23792078068132105,0.7920653820037842,0.0070002079010009766
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.46285762798200186,0.20345148589314951,1.2986557483673096,0.008998870849609375
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.5678750318363188,0.4141382081709934,1.3681724071502686,0.005998373031616211
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.5890143475677052,0.42573878981725444,0.8020546436309814,0.00699925422668457
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.6048900585788267,0.43879858107908953,0.7420001029968262,0.005999565124511719
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.5458018507513371,0.38556750899343706,4.51781964302063,0.005999565124511719
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.5483487562611428,0.388308135874885,5.582623481750488,0.006000518798828125
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.5466508192546057,0.38359183580672873,6.404889345169067,0.005998849868774414
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.5310297987944648,0.30056081408246793,0.7839987277984619,0.00699925422668457
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.4588674760166398,0.25396871735798243,0.7680723667144775,0.0069997310638427734
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.35707615247474317,0.19289628000295123,0.8785090446472168,0.006999492645263672
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.5744120893114866,0.42277564195017736,0.735999345779419,0.0060002803802490234
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.5790814160794635,0.43175966841535796,0.7489526271820068,0.005991935729980469
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.5892690381186858,0.4372523899315873,0.7539730072021484,0.005509138107299805
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.543594532642839,0.37123086767004065,4.315432786941528,0.00599980354309082
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.5529331861787927,0.39589340684217356,5.696691036224365,0.005998373031616211
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.5500466932676797,0.3834386851976319,6.396628379821777,0.005988121032714844
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.030308175566686475,0.0018942609729179047,1.0099968910217285,0.0060007572174072266
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.2813481619831904,0.022299484017342365,1.0096938610076904,0.009001016616821289
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.1709822565582817,0.047657069596928836,1.0335078239440918,0.006005525588989258
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.14644706681382122,0.04576959575238844,1.0671234130859375,0.006000995635986328
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.29196026827404703,0.01824751676712794,0.98465895652771,0.006000518798828125
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.42202224297478563,0.06717058453727304,1.0025148391723633,0.004997730255126953
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.42202224297478563,0.06717058453727304,6.03179144859314,0.004999876022338867
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.42202224297478563,0.06717058453727304,7.568220138549805,0.005997896194458008
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.1709822565582817,0.047657069596928836,8.745632886886597,0.0059680938720703125
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.29196026827404703,0.01824751676712794,1.0240013599395752,0.006002187728881836
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.14644706681382122,0.045749932019059546,1.0287995338439941,0.005999326705932617
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.3888275744969862,0.07203358542337689,1.1425096988677979,0.006999492645263672
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.09364122591051872,0.06386584753490913,1.069976806640625,0.0050013065338134766
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.15247474318702775,0.009529671449189234,0.9939994812011719,0.006000041961669922
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.2518889549197725,0.01574305968248578,1.0364720821380615,0.00599980354309082
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.019356481874522456,0.0012097801171576535,5.833275556564331,0.004967212677001953
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.13642923847525257,0.052394693930643166,7.5275115966796875,0.006967782974243164
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.2792257407250191,0.056070911852234506,8.528316497802734,0.004999876022338867
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.2853383139485525,0.0272774801048803,1.0055086612701416,0.007001161575317383
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.4582731980643518,0.14080328457064523,1.0711607933044434,0.009999513626098633
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.33109771627472623,0.10285292612932365,1.0698890686035156,0.004998683929443359
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.44180320910094234,0.07390911283027243,1.0040206909179688,0.005998373031616211
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.11393157313863655,0.05150352346220422,1.0405707359313965,0.007998466491699219
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.2084217675524238,0.055857624119150184,1.082740068435669,0.006000041961669922
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.1663129297903048,0.0772720797042881,6.090015411376953,0.0060002803802490234
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.2612276084557263,0.05751807963503139,7.985595464706421,0.00596928596496582
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.08251973851770099,0.09478327362836886,8.767475366592407,0.005967855453491211
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.2906868155191442,0.07842107521749689,1.0576155185699463,0.0060002803802490234
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.4471517106715341,0.10452209083733954,1.108121395111084,0.00599980354309082
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.4435011461074794,0.08404662077136424,1.342000961303711,0.007082462310791016
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.175991170727566,0.09185813041208231,1.0367083549499512,0.00599980354309082
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.03310977162747262,0.0020693607267170387,1.0115089416503906,0.006000518798828125
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.16028525341709823,0.08952794799316188,1.0560693740844727,0.006999492645263672
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.17607606757789285,0.0429858474370124,6.0981340408325195,0.005997657775878906
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.05102300704643858,0.059393518900703185,7.786771059036255,0.005999565124511719
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.01, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.1635962305798455,0.0910682176152181,9.211545944213867,0.0070002079010009766
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.4464725358689193,0.2568741159404073,0.8395431041717529,0.005999565124511719
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.26827404703285507,0.1498362569931131,0.8690011501312256,0.005999088287353516
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.3082604635368028,0.13579745300271898,1.2698137760162354,0.006000518798828125
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.5744120893114866,0.34038808177949265,0.8155996799468994,0.005999565124511719
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.5839205365480941,0.34813586479067,0.7946579456329346,0.004998922348022461
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.5699974530944902,0.3346861344457302,0.7650003433227539,0.00699925422668457
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.5497071058663724,0.39089170104266147,4.7568418979644775,0.0059986114501953125
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.5482638594108159,0.38361012377975245,5.96691107749939,0.006999492645263672
doc type,SGDClassifier,"{'model__loss': 'perceptron', 'model__alpha': 0.1, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.5509805586212752,0.3860144471224555,7.242647886276245,0.00599980354309082
